tube_id,x,y,z,r,theta,dir_x,dir_y,dir_z,region
17103,-1694.4,-2541.6,-3296.471111111,3054.6230405730917,-2.1587989303424644,0.0,0.0,1.0,bottom_cap
17102,-1694.4,-2400.4,-3296.471111111,2938.1816689918955,-2.185459278717062,0.0,0.0,1.0,bottom_cap
17101,-1694.4,-2259.2,-3296.471111111,2824.0,-2.2142974355881813,0.0,0.0,1.0,bottom_cap
17100,-1694.4,-2118.0,-3296.471111111,2712.363426976555,-2.2455372690184494,0.0,0.0,1.0,bottom_cap
17099,-1694.4,-1976.8,-3296.471111111,2603.5993547395115,-2.279422598922567,0.0,0.0,1.0,bottom_cap
17098,-1694.4,-1835.6,-3296.471111111,2498.083009029124,-2.316215803069055,0.0,0.0,1.0,bottom_cap
17097,-1694.4,-1694.4,-3296.471111111,2396.2434600849724,-2.356194490192345,0.0,0.0,1.0,bottom_cap
17096,-1694.4,-1553.2,-3296.471111111,2298.5694681692785,-2.399645385583876,0.0,0.0,1.0,bottom_cap
17095,-1694.4,-1412.0,-3296.471111111,2205.614508476039,-2.44685437739309,0.0,0.0,1.0,bottom_cap
17094,-1694.4,-1270.8,-3296.471111111,2118.0,-2.498091544796509,0.0,0.0,1.0,bottom_cap
17093,-1694.4,-1129.6,-3296.471111111,2036.4153603820612,-2.5535900500422257,0.0,0.0,1.0,bottom_cap
17092,-1694.4,-988.4,-3296.471111111,1961.6130913103125,-2.613518205163434,0.0,0.0,1.0,bottom_cap
17091,-1694.4,-847.2,-3296.471111111,1894.396790537822,-2.677945044588987,0.0,0.0,1.0,bottom_cap
17090,-1694.4,-706.0,-3296.471111111,1835.6000000000001,-2.746801533890032,0.0,0.0,1.0,bottom_cap
17089,-1694.4,-564.8,-3296.471111111,1786.0544224631008,-2.819842099193151,0.0,0.0,1.0,bottom_cap
17088,-1694.4,-423.6,-3296.471111111,1746.547543011641,-2.896613990462929,0.0,0.0,1.0,bottom_cap
17087,-1694.4,-282.4,-3296.471111111,1717.7721385562172,-2.976443976175166,0.0,0.0,1.0,bottom_cap
17086,-1694.4,-141.2,-3296.471111111,1700.2731545254721,-3.058451421701352,0.0,0.0,1.0,bottom_cap
17085,-1694.4,-0.0,-3296.471111111,1694.4,-3.141592653589793,0.0,0.0,1.0,bottom_cap
17084,-1694.4,141.2,-3296.471111111,1700.2731545254721,3.058451421701352,0.0,0.0,1.0,bottom_cap
17083,-1694.4,282.4,-3296.471111111,1717.7721385562172,2.976443976175166,0.0,0.0,1.0,bottom_cap
17082,-1694.4,423.6,-3296.471111111,1746.547543011641,2.896613990462929,0.0,0.0,1.0,bottom_cap
17081,-1694.4,564.8,-3296.471111111,1786.0544224631008,2.819842099193151,0.0,0.0,1.0,bottom_cap
17080,-1694.4,706.0,-3296.471111111,1835.6000000000001,2.746801533890032,0.0,0.0,1.0,bottom_cap
17079,-1694.4,847.2,-3296.471111111,1894.396790537822,2.677945044588987,0.0,0.0,1.0,bottom_cap
17078,-1694.4,988.4,-3296.471111111,1961.6130913103125,2.613518205163434,0.0,0.0,1.0,bottom_cap
17077,-1694.4,1129.6,-3296.471111111,2036.4153603820612,2.5535900500422257,0.0,0.0,1.0,bottom_cap
17076,-1694.4,1270.8,-3296.471111111,2118.0,2.498091544796509,0.0,0.0,1.0,bottom_cap
17075,-1694.4,1412.0,-3296.471111111,2205.614508476039,2.44685437739309,0.0,0.0,1.0,bottom_cap
17074,-1694.4,1553.2,-3296.471111111,2298.5694681692785,2.399645385583876,0.0,0.0,1.0,bottom_cap
17073,-1694.4,1694.4,-3296.471111111,2396.2434600849724,2.356194490192345,0.0,0.0,1.0,bottom_cap
17072,-1694.4,1835.6,-3296.471111111,2498.083009029124,2.316215803069055,0.0,0.0,1.0,bottom_cap
17071,-1694.4,1976.8,-3296.471111111,2603.5993547395115,2.279422598922567,0.0,0.0,1.0,bottom_cap
17070,-1694.4,2118.0,-3296.471111111,2712.363426976555,2.2455372690184494,0.0,0.0,1.0,bottom_cap
17069,-1694.4,2259.2,-3296.471111111,2824.0,2.2142974355881813,0.0,0.0,1.0,bottom_cap
17068,-1694.4,2400.4,-3296.471111111,2938.1816689918955,2.185459278717062,0.0,0.0,1.0,bottom_cap
17067,-1694.4,2541.6,-3296.471111111,3054.6230405730917,2.1587989303424644,0.0,0.0,1.0,bottom_cap
17066,-1694.4,2682.8,-3296.471111111,3173.0753536592856,2.1341125882868646,0.0,0.0,1.0,bottom_cap
17065,-1765.0,-2612.2,-3296.471111111,3152.5884349213743,-2.1650100305953304,0.0,0.0,1.0,bottom_cap
17064,-1765.0,-2471.0,-3296.471111111,3036.6208192660474,-2.191045812777718,0.0,0.0,1.0,bottom_cap
17063,-1765.0,-2329.8,-3296.471111111,2922.8741060812044,-2.2191283158821573,0.0,0.0,1.0,bottom_cap
17062,-1765.0,-2188.6,-3296.471111111,2811.6178545456705,-2.2494588175432093,0.0,0.0,1.0,bottom_cap
17061,-1765.0,-2047.4,-3296.471111111,2703.1595883336227,-2.2822554525344048,0.0,0.0,1.0,bottom_cap
17060,-1765.0,-1906.2,-3296.471111111,2597.8497724079425,-2.317751900171157,0.0,0.0,1.0,bottom_cap
17059,-1765.0,-1765.0,-3296.471111111,2496.0869375885127,-2.356194490192345,0.0,0.0,1.0,bottom_cap
17058,-1765.0,-1623.8,-3296.471111111,2398.3226305065796,-2.3978370692909334,0.0,0.0,1.0,bottom_cap
17057,-1765.0,-1482.6,-3296.471111111,2305.0656736848086,-2.44293282886833,0.0,0.0,1.0,bottom_cap
17056,-1765.0,-1341.4,-3296.471111111,2216.8849676967907,-2.4917222041778455,0.0,0.0,1.0,bottom_cap
17055,-1765.0,-1200.2,-3296.471111111,2134.4097638457333,-2.5444159954971157,0.0,0.0,1.0,bottom_cap
17054,-1765.0,-1059.0,-3296.471111111,2058.326018880391,-2.601173153319209,0.0,0.0,1.0,bottom_cap
17053,-1765.0,-917.8,-3296.471111111,1989.3671958690784,-2.662073361597197,0.0,0.0,1.0,bottom_cap
17052,-1765.0,-776.6,-3296.471111111,1928.29784006517,-2.7270857790050074,0.0,0.0,1.0,bottom_cap
17051,-1765.0,-635.4,-3296.471111111,1875.888632088803,-2.796037073008081,0.0,0.0,1.0,bottom_cap
17050,-1765.0,-494.2,-3296.471111111,1832.8826039875005,-2.8685839505030826,0.0,0.0,1.0,bottom_cap
17049,-1765.0,-353.0,-3296.471111111,1799.953888298253,-2.9441970937399127,0.0,0.0,1.0,bottom_cap
17048,-1765.0,-211.8,-3296.471111111,1777.662577656401,-3.0221637275714546,0.0,0.0,1.0,bottom_cap
17047,-1765.0,-70.6,-3296.471111111,1766.4114356513887,-3.1016139664665032,0.0,0.0,1.0,bottom_cap
17046,-1765.0,70.6,-3296.471111111,1766.4114356513887,3.1016139664665032,0.0,0.0,1.0,bottom_cap
17045,-1765.0,211.8,-3296.471111111,1777.662577656401,3.0221637275714546,0.0,0.0,1.0,bottom_cap
17044,-1765.0,353.0,-3296.471111111,1799.953888298253,2.9441970937399127,0.0,0.0,1.0,bottom_cap
17043,-1765.0,494.2,-3296.471111111,1832.8826039875005,2.8685839505030826,0.0,0.0,1.0,bottom_cap
17042,-1765.0,635.4,-3296.471111111,1875.888632088803,2.796037073008081,0.0,0.0,1.0,bottom_cap
17041,-1765.0,776.6,-3296.471111111,1928.29784006517,2.7270857790050074,0.0,0.0,1.0,bottom_cap
17040,-1765.0,917.8,-3296.471111111,1989.3671958690784,2.662073361597197,0.0,0.0,1.0,bottom_cap
17039,-1765.0,1059.0,-3296.471111111,2058.326018880391,2.601173153319209,0.0,0.0,1.0,bottom_cap
17038,-1765.0,1200.2,-3296.471111111,2134.4097638457333,2.5444159954971157,0.0,0.0,1.0,bottom_cap
17037,-1765.0,1341.4,-3296.471111111,2216.8849676967907,2.4917222041778455,0.0,0.0,1.0,bottom_cap
17036,-1765.0,1482.6,-3296.471111111,2305.0656736848086,2.44293282886833,0.0,0.0,1.0,bottom_cap
17035,-1765.0,1623.8,-3296.471111111,2398.3226305065796,2.3978370692909334,0.0,0.0,1.0,bottom_cap
17034,-1765.0,1765.0,-3296.471111111,2496.0869375885127,2.356194490192345,0.0,0.0,1.0,bottom_cap
17033,-1765.0,1906.2,-3296.471111111,2597.8497724079425,2.317751900171157,0.0,0.0,1.0,bottom_cap
17032,-1765.0,2047.4,-3296.471111111,2703.1595883336227,2.2822554525344048,0.0,0.0,1.0,bottom_cap
17031,-1765.0,2188.6,-3296.471111111,2811.6178545456705,2.2494588175432093,0.0,0.0,1.0,bottom_cap
17030,-1765.0,2329.8,-3296.471111111,2922.8741060812044,2.2191283158821573,0.0,0.0,1.0,bottom_cap
17029,-1765.0,2471.0,-3296.471111111,3036.6208192660474,2.191045812777718,0.0,0.0,1.0,bottom_cap
17028,-1765.0,2612.2,-3296.471111111,3152.5884349213743,2.1650100305953304,0.0,0.0,1.0,bottom_cap
17027,-1835.6,-2541.6,-3296.471111111,3135.148787537842,-2.1962813670341257,0.0,0.0,1.0,bottom_cap
17026,-1835.6,-2400.4,-3296.471111111,3021.8119597354166,-2.2236429578956707,0.0,0.0,1.0,bottom_cap
17025,-1835.6,-2259.2,-3296.471111111,2910.912571686068,-2.2531128816696446,0.0,0.0,1.0,bottom_cap
17024,-1835.6,-2118.0,-3296.471111111,2802.739973668624,-2.2848870254070546,0.0,0.0,1.0,bottom_cap
17023,-1835.6,-1976.8,-3296.471111111,2697.6222122454433,-2.3191743743184148,0.0,0.0,1.0,bottom_cap
17022,-1835.6,-1835.6,-3296.471111111,2595.9304150920534,-2.356194490192345,0.0,0.0,1.0,bottom_cap
17021,-1835.6,-1694.4,-3296.471111111,2498.083009029124,-2.3961731773156347,0.0,0.0,1.0,bottom_cap
17020,-1835.6,-1553.2,-3296.471111111,2404.5493548688078,-2.439335722080786,0.0,0.0,1.0,bottom_cap
17019,-1835.6,-1412.0,-3296.471111111,2315.8521887201696,-2.485897027348257,0.0,0.0,1.0,bottom_cap
17018,-1835.6,-1270.8,-3296.471111111,2232.5680280788756,-2.5360479899848234,0.0,0.0,1.0,bottom_cap
17017,-1835.6,-1129.6,-3296.471111111,2155.324458173293,-2.5899376710612465,0.0,0.0,1.0,bottom_cap
17016,-1835.6,-988.4,-3296.471111111,2084.793016104956,-2.647651284670212,0.0,0.0,1.0,bottom_cap
17015,-1835.6,-847.2,-3296.471111111,2021.6763341346211,-2.7091848780192556,0.0,0.0,1.0,bottom_cap
17014,-1835.6,-706.0,-3296.471111111,1966.6884247383975,-2.774418819771574,0.0,0.0,1.0,bottom_cap
17013,-1835.6,-564.8,-3296.471111111,1920.5276358334445,-2.843093722003614,0.0,0.0,1.0,bottom_cap
17012,-1835.6,-423.6,-3296.471111111,1883.8429658546384,-2.9147938055359073,0.0,0.0,1.0,bottom_cap
17011,-1835.6,-282.4,-3296.471111111,1857.1960370407858,-2.988943325194528,0.0,0.0,1.0,bottom_cap
17010,-1835.6,-141.2,-3296.471111111,1841.0227592292279,-3.064820762320015,0.0,0.0,1.0,bottom_cap
17009,-1835.6,-0.0,-3296.471111111,1835.6,-3.141592653589793,0.0,0.0,1.0,bottom_cap
17008,-1835.6,141.2,-3296.471111111,1841.0227592292279,3.064820762320015,0.0,0.0,1.0,bottom_cap
17007,-1835.6,282.4,-3296.471111111,1857.1960370407858,2.988943325194528,0.0,0.0,1.0,bottom_cap
17006,-1835.6,423.6,-3296.471111111,1883.8429658546384,2.9147938055359073,0.0,0.0,1.0,bottom_cap
17005,-1835.6,564.8,-3296.471111111,1920.5276358334445,2.843093722003614,0.0,0.0,1.0,bottom_cap
17004,-1835.6,706.0,-3296.471111111,1966.6884247383975,2.774418819771574,0.0,0.0,1.0,bottom_cap
17003,-1835.6,847.2,-3296.471111111,2021.6763341346211,2.7091848780192556,0.0,0.0,1.0,bottom_cap
17002,-1835.6,988.4,-3296.471111111,2084.793016104956,2.647651284670212,0.0,0.0,1.0,bottom_cap
17001,-1835.6,1129.6,-3296.471111111,2155.324458173293,2.5899376710612465,0.0,0.0,1.0,bottom_cap
17000,-1835.6,1270.8,-3296.471111111,2232.5680280788756,2.5360479899848234,0.0,0.0,1.0,bottom_cap
16999,-1835.6,1412.0,-3296.471111111,2315.8521887201696,2.485897027348257,0.0,0.0,1.0,bottom_cap
16998,-1835.6,1553.2,-3296.471111111,2404.5493548688078,2.439335722080786,0.0,0.0,1.0,bottom_cap
16997,-1835.6,1694.4,-3296.471111111,2498.083009029124,2.3961731773156347,0.0,0.0,1.0,bottom_cap
16996,-1835.6,1835.6,-3296.471111111,2595.9304150920534,2.356194490192345,0.0,0.0,1.0,bottom_cap
16995,-1835.6,1976.8,-3296.471111111,2697.6222122454433,2.3191743743184148,0.0,0.0,1.0,bottom_cap
16994,-1835.6,2118.0,-3296.471111111,2802.739973668624,2.2848870254070546,0.0,0.0,1.0,bottom_cap
16993,-1835.6,2259.2,-3296.471111111,2910.912571686068,2.2531128816696446,0.0,0.0,1.0,bottom_cap
16992,-1835.6,2400.4,-3296.471111111,3021.8119597354166,2.2236429578956707,0.0,0.0,1.0,bottom_cap
16991,-1835.6,2541.6,-3296.471111111,3135.148787537842,2.1962813670341257,0.0,0.0,1.0,bottom_cap
16990,-1906.2,-2471.0,-3296.471111111,3120.8074980684087,-2.22787126250655,0.0,0.0,1.0,bottom_cap
16989,-1906.2,-2329.8,-3296.471111111,3010.2435914722914,-2.256525837701183,0.0,0.0,1.0,bottom_cap
16988,-1906.2,-2188.6,-3296.471111111,2902.3384365025386,-2.2873380008913005,0.0,0.0,1.0,bottom_cap
16987,-1906.2,-2047.4,-3296.471111111,2797.3997211696437,-2.320495377513021,0.0,0.0,1.0,bottom_cap
16986,-1906.2,-1906.2,-3296.471111111,2695.7738925955937,-2.356194490192345,0.0,0.0,1.0,bottom_cap
16985,-1906.2,-1765.0,-3296.471111111,2597.8497724079425,-2.394637080213533,0.0,0.0,1.0,bottom_cap
16984,-1906.2,-1623.8,-3296.471111111,2504.0616765567097,-2.436024475904582,0.0,0.0,1.0,bottom_cap
16983,-1906.2,-1482.6,-3296.471111111,2414.891550359974,-2.4805494847391065,0.0,0.0,1.0,bottom_cap
16982,-1906.2,-1341.4,-3296.471111111,2330.869451513748,-2.5283853047152838,0.0,0.0,1.0,bottom_cap
16981,-1906.2,-1200.2,-3296.471111111,2252.571526056387,-2.579671091332978,0.0,0.0,1.0,bottom_cap
16980,-1906.2,-1059.0,-3296.471111111,2180.6144638610467,-2.6344941491974563,0.0,0.0,1.0,bottom_cap
16979,-1906.2,-917.8,-3296.471111111,2115.645357804564,-2.692869309579072,0.0,0.0,1.0,bottom_cap
16978,-1906.2,-776.6,-3296.471111111,2058.326018880391,-2.7547169358587653,0.0,0.0,1.0,bottom_cap
16977,-1906.2,-635.4,-3296.471111111,2009.3112252709882,-2.819842099193151,0.0,0.0,1.0,bottom_cap
16976,-1906.2,-494.2,-3296.471111111,1969.221186154567,-2.8879185574511506,0.0,0.0,1.0,bottom_cap
16975,-1906.2,-353.0,-3296.471111111,1938.6096667457325,-2.958481836327309,0.0,0.0,1.0,bottom_cap
16974,-1906.2,-211.8,-3296.471111111,1917.930572257505,-3.0309354324158977,0.0,0.0,1.0,bottom_cap
16973,-1906.2,-70.6,-3296.471111111,1907.5069593582089,-3.104572537715863,0.0,0.0,1.0,bottom_cap
16972,-1906.2,70.6,-3296.471111111,1907.5069593582089,3.104572537715863,0.0,0.0,1.0,bottom_cap
16971,-1906.2,211.8,-3296.471111111,1917.930572257505,3.0309354324158977,0.0,0.0,1.0,bottom_cap
16970,-1906.2,353.0,-3296.471111111,1938.6096667457325,2.958481836327309,0.0,0.0,1.0,bottom_cap
16969,-1906.2,494.2,-3296.471111111,1969.221186154567,2.8879185574511506,0.0,0.0,1.0,bottom_cap
16968,-1906.2,635.4,-3296.471111111,2009.3112252709882,2.819842099193151,0.0,0.0,1.0,bottom_cap
16967,-1906.2,776.6,-3296.471111111,2058.326018880391,2.7547169358587653,0.0,0.0,1.0,bottom_cap
16966,-1906.2,917.8,-3296.471111111,2115.645357804564,2.692869309579072,0.0,0.0,1.0,bottom_cap
16965,-1906.2,1059.0,-3296.471111111,2180.6144638610467,2.6344941491974563,0.0,0.0,1.0,bottom_cap
16964,-1906.2,1200.2,-3296.471111111,2252.571526056387,2.579671091332978,0.0,0.0,1.0,bottom_cap
16963,-1906.2,1341.4,-3296.471111111,2330.869451513748,2.5283853047152838,0.0,0.0,1.0,bottom_cap
16962,-1906.2,1482.6,-3296.471111111,2414.891550359974,2.4805494847391065,0.0,0.0,1.0,bottom_cap
16961,-1906.2,1623.8,-3296.471111111,2504.0616765567097,2.436024475904582,0.0,0.0,1.0,bottom_cap
16960,-1906.2,1765.0,-3296.471111111,2597.8497724079425,2.394637080213533,0.0,0.0,1.0,bottom_cap
16959,-1906.2,1906.2,-3296.471111111,2695.7738925955937,2.356194490192345,0.0,0.0,1.0,bottom_cap
16958,-1906.2,2047.4,-3296.471111111,2797.3997211696437,2.320495377513021,0.0,0.0,1.0,bottom_cap
16957,-1906.2,2188.6,-3296.471111111,2902.3384365025386,2.2873380008913005,0.0,0.0,1.0,bottom_cap
16956,-1906.2,2329.8,-3296.471111111,3010.2435914722914,2.256525837701183,0.0,0.0,1.0,bottom_cap
16955,-1906.2,2471.0,-3296.471111111,3120.8074980684087,2.22787126250655,0.0,0.0,1.0,bottom_cap
16954,-1976.8,-2400.4,-3296.471111111,3109.607435030988,-2.259720715009758,0.0,0.0,1.0,bottom_cap
16953,-1976.8,-2259.2,-3296.471111111,3001.953177516265,-2.289626326416521,0.0,0.0,1.0,bottom_cap
16952,-1976.8,-2118.0,-3296.471111111,2897.1817754500667,-2.321725389192837,0.0,0.0,1.0,bottom_cap
16951,-1976.8,-1976.8,-3296.471111111,2795.6173700991344,-2.356194490192345,0.0,0.0,1.0,bottom_cap
16950,-1976.8,-1835.6,-3296.471111111,2697.6222122454433,-2.393214606066275,0.0,0.0,1.0,bottom_cap
16949,-1976.8,-1694.4,-3296.471111111,2603.5993547395115,-2.4329663814621227,0.0,0.0,1.0,bottom_cap
16948,-1976.8,-1553.2,-3296.471111111,2513.9945266447976,-2.4756234162106834,0.0,0.0,1.0,bottom_cap
16947,-1976.8,-1412.0,-3296.471111111,2429.296655412838,-2.5213431676069717,0.0,0.0,1.0,bottom_cap
16946,-1976.8,-1270.8,-3296.471111111,2350.0363571655653,-2.5702551737561663,0.0,0.0,1.0,bottom_cap
16945,-1976.8,-1129.6,-3296.471111111,2276.78158811951,-2.62244653934327,0.0,0.0,1.0,bottom_cap
16944,-1976.8,-988.4,-3296.471111111,2210.1295889607923,-2.677945044588987,0.0,0.0,1.0,bottom_cap
16943,-1976.8,-847.2,-3296.471111111,2150.6943250959675,-2.7367008673047097,0.0,0.0,1.0,bottom_cap
16942,-1976.8,-706.0,-3296.471111111,2099.088907121373,-2.79856871316909,0.0,0.0,1.0,bottom_cap
16941,-1976.8,-564.8,-3296.471111111,2055.9030327328182,-2.863292994584682,0.0,0.0,1.0,bottom_cap
16940,-1976.8,-423.6,-3296.471111111,2021.676334134621,-2.930499320367047,0.0,0.0,1.0,bottom_cap
16939,-1976.8,-282.4,-3296.471111111,1996.8695500708102,-2.9996955989856295,0.0,0.0,1.0,bottom_cap
16938,-1976.8,-141.2,-3296.471111111,1981.8364412836897,-3.070285188804503,0.0,0.0,1.0,bottom_cap
16937,-1976.8,-0.0,-3296.471111111,1976.8,-3.141592653589793,0.0,0.0,1.0,bottom_cap
16936,-1976.8,141.2,-3296.471111111,1981.8364412836897,3.070285188804503,0.0,0.0,1.0,bottom_cap
16935,-1976.8,282.4,-3296.471111111,1996.8695500708102,2.9996955989856295,0.0,0.0,1.0,bottom_cap
16934,-1976.8,423.6,-3296.471111111,2021.676334134621,2.930499320367047,0.0,0.0,1.0,bottom_cap
16933,-1976.8,564.8,-3296.471111111,2055.9030327328182,2.863292994584682,0.0,0.0,1.0,bottom_cap
16932,-1976.8,706.0,-3296.471111111,2099.088907121373,2.79856871316909,0.0,0.0,1.0,bottom_cap
16931,-1976.8,847.2,-3296.471111111,2150.6943250959675,2.7367008673047097,0.0,0.0,1.0,bottom_cap
16930,-1976.8,988.4,-3296.471111111,2210.1295889607923,2.677945044588987,0.0,0.0,1.0,bottom_cap
16929,-1976.8,1129.6,-3296.471111111,2276.78158811951,2.62244653934327,0.0,0.0,1.0,bottom_cap
16928,-1976.8,1270.8,-3296.471111111,2350.0363571655653,2.5702551737561663,0.0,0.0,1.0,bottom_cap
16927,-1976.8,1412.0,-3296.471111111,2429.296655412838,2.5213431676069717,0.0,0.0,1.0,bottom_cap
16926,-1976.8,1553.2,-3296.471111111,2513.9945266447976,2.4756234162106834,0.0,0.0,1.0,bottom_cap
16925,-1976.8,1694.4,-3296.471111111,2603.5993547395115,2.4329663814621227,0.0,0.0,1.0,bottom_cap
16924,-1976.8,1835.6,-3296.471111111,2697.6222122454433,2.393214606066275,0.0,0.0,1.0,bottom_cap
16923,-1976.8,1976.8,-3296.471111111,2795.6173700991344,2.356194490192345,0.0,0.0,1.0,bottom_cap
16922,-1976.8,2118.0,-3296.471111111,2897.1817754500667,2.321725389192837,0.0,0.0,1.0,bottom_cap
16921,-1976.8,2259.2,-3296.471111111,3001.953177516265,2.289626326416521,0.0,0.0,1.0,bottom_cap
16920,-1976.8,2400.4,-3296.471111111,3109.607435030988,2.259720715009758,0.0,0.0,1.0,bottom_cap
16919,-2047.4,-2471.0,-3296.471111111,3209.0010532874558,-2.2627177090337556,0.0,0.0,1.0,bottom_cap
16918,-2047.4,-2329.8,-3296.471111111,3101.5826282722182,-2.2917676507667912,0.0,0.0,1.0,bottom_cap
16917,-2047.4,-2188.6,-3296.471111111,2996.9679210829067,-2.3228734943140976,0.0,0.0,1.0,bottom_cap
16916,-2047.4,-2047.4,-3296.471111111,2895.4608476026747,-2.356194490192345,0.0,0.0,1.0,bottom_cap
16915,-2047.4,-1906.2,-3296.471111111,2797.3997211696437,-2.391893602871669,0.0,0.0,1.0,bottom_cap
16914,-2047.4,-1765.0,-3296.471111111,2703.1595883336227,-2.4301335278502854,0.0,0.0,1.0,bottom_cap
16913,-2047.4,-1623.8,-3296.471111111,2613.1538798930305,-2.4710710956092443,0.0,0.0,1.0,bottom_cap
16912,-2047.4,-1482.6,-3296.471111111,2527.8349471435035,-2.5148497523787463,0.0,0.0,1.0,bottom_cap
16911,-2047.4,-1341.4,-3296.471111111,2447.692938258392,-2.561589879382112,0.0,0.0,1.0,bottom_cap
16910,-2047.4,-1200.2,-3296.471111111,2373.2523675327916,-2.611376880813163,0.0,0.0,1.0,bottom_cap
16909,-2047.4,-1059.0,-3296.471111111,2305.0656736848086,-2.664247271216121,0.0,0.0,1.0,bottom_cap
16908,-2047.4,-917.8,-3296.471111111,2243.7030997883835,-2.720173446701989,0.0,0.0,1.0,bottom_cap
16907,-2047.4,-776.6,-3296.471111111,2189.73841360104,-2.7790484163252858,0.0,0.0,1.0,bottom_cap
16906,-2047.4,-635.4,-3296.471111111,2143.7303748372833,-2.840672419229368,0.0,0.0,1.0,bottom_cap
16905,-2047.4,-494.2,-3296.471111111,2106.200465292893,-2.904743892642873,0.0,0.0,1.0,bottom_cap
16904,-2047.4,-353.0,-3296.471111111,2077.608182502177,-2.9708574421145104,0.0,0.0,1.0,bottom_cap
16903,-2047.4,-211.8,-3296.471111111,2058.326018880391,-3.038511045067093,0.0,0.0,1.0,bottom_cap
16902,-2047.4,-70.6,-3296.471111111,2048.6168797508235,-3.107123552590285,0.0,0.0,1.0,bottom_cap
16901,-2047.4,70.6,-3296.471111111,2048.6168797508235,3.107123552590285,0.0,0.0,1.0,bottom_cap
16900,-2047.4,211.8,-3296.471111111,2058.326018880391,3.038511045067093,0.0,0.0,1.0,bottom_cap
16899,-2047.4,353.0,-3296.471111111,2077.608182502177,2.9708574421145104,0.0,0.0,1.0,bottom_cap
16898,-2047.4,494.2,-3296.471111111,2106.200465292893,2.904743892642873,0.0,0.0,1.0,bottom_cap
16897,-2047.4,635.4,-3296.471111111,2143.7303748372833,2.840672419229368,0.0,0.0,1.0,bottom_cap
16896,-2047.4,776.6,-3296.471111111,2189.73841360104,2.7790484163252858,0.0,0.0,1.0,bottom_cap
16895,-2047.4,917.8,-3296.471111111,2243.7030997883835,2.720173446701989,0.0,0.0,1.0,bottom_cap
16894,-2047.4,1059.0,-3296.471111111,2305.0656736848086,2.664247271216121,0.0,0.0,1.0,bottom_cap
16893,-2047.4,1200.2,-3296.471111111,2373.2523675327916,2.611376880813163,0.0,0.0,1.0,bottom_cap
16892,-2047.4,1341.4,-3296.471111111,2447.692938258392,2.561589879382112,0.0,0.0,1.0,bottom_cap
16891,-2047.4,1482.6,-3296.471111111,2527.8349471435035,2.5148497523787463,0.0,0.0,1.0,bottom_cap
16890,-2047.4,1623.8,-3296.471111111,2613.1538798930305,2.4710710956092443,0.0,0.0,1.0,bottom_cap
16889,-2047.4,1765.0,-3296.471111111,2703.1595883336227,2.4301335278502854,0.0,0.0,1.0,bottom_cap
16888,-2047.4,1906.2,-3296.471111111,2797.3997211696437,2.391893602871669,0.0,0.0,1.0,bottom_cap
16887,-2047.4,2047.4,-3296.471111111,2895.4608476026747,2.356194490192345,0.0,0.0,1.0,bottom_cap
16886,-2047.4,2188.6,-3296.471111111,2996.9679210829067,2.3228734943140976,0.0,0.0,1.0,bottom_cap
16885,-2047.4,2329.8,-3296.471111111,3101.5826282722182,2.2917676507667912,0.0,0.0,1.0,bottom_cap
16884,-2047.4,2471.0,-3296.471111111,3209.0010532874558,2.2627177090337556,0.0,0.0,1.0,bottom_cap
16883,-2118.0,-2400.4,-3296.471111111,3201.225415368309,-2.293775680196388,0.0,0.0,1.0,bottom_cap
16882,-2118.0,-2259.2,-3296.471111111,3096.7577625639365,-2.323947607757091,0.0,0.0,1.0,bottom_cap
16881,-2118.0,-2118.0,-3296.471111111,2995.3043251062154,-2.356194490192345,0.0,0.0,1.0,bottom_cap
16880,-2118.0,-1976.8,-3296.471111111,2897.1817754500667,-2.390663591191853,0.0,0.0,1.0,bottom_cap
16879,-2118.0,-1835.6,-3296.471111111,2802.739973668624,-2.427501954977635,0.0,0.0,1.0,bottom_cap
16878,-2118.0,-1694.4,-3296.471111111,2712.363426976555,-2.4668517113662407,0.0,0.0,1.0,bottom_cap
16877,-2118.0,-1553.2,-3296.471111111,2626.4718235686446,-2.50884381858761,0.0,0.0,1.0,bottom_cap
16876,-2118.0,-1412.0,-3296.471111111,2545.5192004775763,-2.5535900500422257,0.0,0.0,1.0,bottom_cap
16875,-2118.0,-1270.8,-3296.471111111,2469.9912226564693,-2.601173153319209,0.0,0.0,1.0,bottom_cap
16874,-2118.0,-1129.6,-3296.471111111,2400.4,-2.651635327336065,0.0,0.0,1.0,bottom_cap
16873,-2118.0,-988.4,-3296.471111111,2337.275884443255,-2.704965493776252,0.0,0.0,1.0,bottom_cap
16872,-2118.0,-847.2,-3296.471111111,2281.155812302176,-2.761086276477428,0.0,0.0,1.0,bottom_cap
16871,-2118.0,-706.0,-3296.471111111,2232.5680280788756,-2.819842099193151,0.0,0.0,1.0,bottom_cap
16870,-2118.0,-564.8,-3296.471111111,2192.0134671119154,-2.8809902618424523,0.0,0.0,1.0,bottom_cap
16869,-2118.0,-423.6,-3296.471111111,2159.9446659579035,-2.9441970937399127,0.0,0.0,1.0,bottom_cap
16868,-2118.0,-282.4,-3296.471111111,2136.7437281995235,-3.0090411212931194,0.0,0.0,1.0,bottom_cap
16867,-2118.0,-141.2,-3296.471111111,2122.7014486262547,-3.0750244898139694,0.0,0.0,1.0,bottom_cap
16866,-2118.0,-0.0,-3296.471111111,2118.0,-3.141592653589793,0.0,0.0,1.0,bottom_cap
